year4,sampledate,month,daynum,avg_air_temp,flag_avg_air_temp,avg_rel_hum,flag_avg_rel_hum,avg_wind_speed,flag_avg_wind_speed,avg_wind_dir,flag_avg_wind_dir,avg_chlor,flag_chlor,avg_phycocyanin,flag_phycocyanin,avg_par,flag_par,avg_par_below,flag_par_below,avg_opt_wtemp,flag_avg_opt_wtemp,avg_opt_dosat_raw,flag_avg_opt_dosat_raw,avg_opt_do_raw,flag_avg_opt_do_raw
2016,9/17/2016 0:00,9,261,19.23,,88,,3.63,,274.71,,2273.62,,755.34,,0,,0,,21.98,,72.85,H,6.37,
2016,9/17/2016 0:00,9,261,18.8,,88.85,,3.08,,279.11,,2234.55,,747.41,,0,,0,,21.93,,72.97,H,6.39,
2016,9/17/2016 0:00,9,261,18.68,,87.76,,2.84,,273.76,,2339.45,,955.54,,0,,0,,21.89,,71.37,H,6.25,
2016,9/17/2016 0:00,9,261,18.29,,89.9,,3.13,,254.74,,2380.25,,774.16,,0,,0,,21.86,,69.4,H,6.08,
2016,9/17/2016 0:00,9,261,17.92,,91.08,,3.42,,259.18,,2376.45,,992.03,,9.28,,0,,21.85,,68.4,H,6,
2016,9/17/2016 0:00,9,261,18.25,,89.37,,4.21,,278.52,,1976.27,,848.15,,234.37,,1.87,,21.83,,92.39,H,8.1,
2016,9/17/2016 0:00,9,261,18.83,,86.55,,4.11,,272.75,,1894.67,,940.76,,642.33,,3.63,,21.84,,130.76,,11.47,
2016,9/17/2016 0:00,9,261,20.09,,77.3,,3.49,,277.84,,1876.52,,898.28,,1008.03,,5.33,,21.89,,140.49,,12.31,
2016,9/17/2016 0:00,9,261,21.04,,72.03,,4.73,,287.38,,1783.15,,702.69,,1318.93,,6.83,,21.97,,121.86,H,10.66,H
2016,9/17/2016 0:00,9,261,21.58,,68.92,,5.82,,281.99,,1690.32,,701.61,,1521.19,,7.03,,22.03,,101.89,,8.9,
2016,9/17/2016 0:00,9,261,21.99,,64.25,,7.59,,280.19,,1685.25,,677.13,,1728.6,,7.91,,22.05,,94.16,,8.23,
2016,9/17/2016 0:00,9,261,21.96,,64.19,,7.23,,285.97,,1743.4,,677.51,,1354.76,,6.15,,22.03,,89.55,,7.82,
2016,9/17/2016 0:00,9,261,22.02,,64.88,,6.39,,302.82,,1743.25,,695.01,,1164.12,,5.27,,22.05,,87.81,,7.67,
2016,9/17/2016 0:00,9,261,22.14,,63.53,,6.57,,306.5,,1756.85,,677.38,,1000.43,,5.02,,22.04,,86.11,,7.52,
2016,9/17/2016 0:00,9,261,22.28,,62.94,,5.95,,307.25,,1764.52,,711.93,,852.1,,3.43,,22.03,,84.93,,7.42,
2016,9/17/2016 0:00,9,261,22.31,,63.67,,5.46,,313.77,,1974.27,,726.54,,418.24,,2.78,,22,,83.05,,7.26,
2016,9/17/2016 0:00,9,261,21.95,,67.59,,5.22,,299.05,,2067.02,,763.52,,117.17,,0.14,,21.96,,80.38,,7.03,
2016,9/17/2016 0:00,9,261,20.55,,73.61,,5.38,,321.76,,2178.2,,851.7,,2.58,,0,,21.92,,77.99,,6.83,
2016,9/17/2016 0:00,9,261,19.12,,77.49,,4.08,,327.63,,2170.93,,761.29,,0,,0.03,,21.9,,77.14,,6.76,
2016,9/17/2016 0:00,9,261,18.65,,76.3,,3.52,,323.77,,2194.12,,743.95,,0,,0,,21.88,,75.06,,6.58,
2016,9/17/2016 0:00,9,261,18.26,,80.99,,3.07,,286.29,,2283.62,,724.29,,0,,0,,21.86,,73.04,H,6.4,
2016,9/17/2016 0:00,9,261,17.94,,81.97,,3.74,,286.91,,2250.83,,829.16,,0,,0,,21.87,,73.47,H,6.44,
2016,9/18/2016 0:00,9,262,17.78,,82.36,,4.05,,290.74,,2182.45,,834.09,,0,,0,,21.85,,74.05,,6.49,
2016,9/18/2016 0:00,9,262,17.56,,82.81,,3.98,,287.69,,2231.03,,756.28,,0,,0,,21.82,,74.32,H,6.52,
2016,9/18/2016 0:00,9,262,17.39,,82.99,,3.97,,294.51,,2199.93,,844.51,,0,,0,,21.81,,73.4,H,6.44,
2016,9/18/2016 0:00,9,262,17.3,,84.48,,4.27,,303.22,,2167.93,,748.11,,0,,0,,21.78,,73.38,H,6.44,
2016,9/18/2016 0:00,9,262,17.14,,85.84,,3.88,,303.1,,2177.5,,770.55,,0,,0,,21.76,,72.21,H,6.34,
2016,9/18/2016 0:00,9,262,16.43,,87.48,,2.64,,271.34,,2247.73,,747.93,,0,,0,,21.74,,69.7,H,6.12,
2016,9/18/2016 0:00,9,262,16.24,,88.36,,2.06,,289.92,,2348.47,,769.93,,10.67,,0,,21.7,,67.26,H,5.91,H
2016,9/18/2016 0:00,9,262,16.18,,85.61,,1.42,,253.98,,2097.5,,772.47,,235.57,,1.87,,21.7,,100.18,H,8.81,
2016,9/18/2016 0:00,9,262,16.67,,82.72,,1.05,,216.68,,1966.97,,822.18,,612.73,,3.4,,21.73,,176.8,H,15.54,H
2016,9/18/2016 0:00,9,262,18.26,,77.18,,1.15,,201.16,,1918.83,,762.8,,979.17,,5.21,,21.84,,202.01,H,17.72,H
2016,9/18/2016 0:00,9,262,20.08,,66.75,,2.82,,218.89,,1710.3,,718.04,,1275.7,,6.26,,21.96,,147.53,H,12.91,H
2016,9/18/2016 0:00,9,262,21.14,,62.03,,2.73,,226.5,,1544.32,,686.17,,1485.55,,6.8,,22.13,,107.41,,9.37,
2016,9/18/2016 0:00,9,262,22.17,,56.13,,2.83,,231.09,,1482.97,,667.79,,1589.05,,7.4,,22.33,,96.97,,8.42,
2016,9/18/2016 0:00,9,262,23.08,,55.92,,3.55,,237.14,,1396.82,,661.61,,1557.05,,7.2,,22.52,,92.46,,8,
2016,9/18/2016 0:00,9,262,23.98,,52.53,,3.94,,244.97,,1409.27,,621.44,,1410.12,,6.49,,22.55,,90.63,,7.84,
2016,9/18/2016 0:00,9,262,24.67,,53.78,,3.47,,249.19,,1437.65,,699.38,,1157.03,,5.19,,22.73,,91.06,,7.85,
2016,9/18/2016 0:00,9,262,25.13,,54.2,,3.75,,248.18,,1594.85,,733.49,,832.04,,3.46,,22.63,,89.58,,7.74,
2016,9/18/2016 0:00,9,262,25.5,,51.16,,4.3,,254.19,,1783.15,,684.55,,449.4,,2.98,,22.48,,88.6,,7.67,
2016,9/18/2016 0:00,9,262,24.56,,58.74,,3.12,,236.3,,1984.33,,752.5,,93.89,,0,,22.33,,84.67,,7.36,
2016,9/18/2016 0:00,9,262,23.69,,61.57,,3.47,,220.19,,2089.23,,722.51,,1.84,,0,,22.38,,80.41,,6.98,
2016,9/18/2016 0:00,9,262,22.99,,63.89,,3.54,,216.25,,2125.97,,713.94,,0,,0,,22.42,,80.11,,6.95,
2016,9/18/2016 0:00,9,262,22.23,,65.82,,3.43,,205.86,,2290.98,,766.2,,0,,0.06,,22.28,,76.25,,6.63,
2016,9/18/2016 0:00,9,262,21.73,,66.2,,3.79,,216.69,,2292.17,,748.75,,0,,0,,22.18,,78.18,,6.81,
2016,9/18/2016 0:00,9,262,21.75,,64.2,,5.1,,235.77,,2166.8,,737.83,,0,,0,,22.14,,80.02,,6.98,
2016,9/19/2016 0:00,9,263,21.66,,64.16,,5.57,,244.2,,2116.68,,732.8,,0,,0,,22.12,,81.8,,7.14,
2016,9/19/2016 0:00,9,263,21.05,,65.54,,6.34,,250.95,,2059.78,,928.16,,0,,0,,22.1,,81.55,,7.12,
2016,9/19/2016 0:00,9,263,20.77,,66.85,,6.34,,254.84,,2031.75,,743.82,,0,,0,,22.06,,81.01,,7.07,
2016,9/19/2016 0:00,9,263,20.26,,68.89,,6.31,,256.51,,2037,,770.63,,0,,0,,22.02,,80.83,,7.06,
2016,9/19/2016 0:00,9,263,20.04,,69.25,,4.94,,252.56,,2070.68,,794.87,,0,,0.03,,21.97,,78.53,,6.87,
2016,9/19/2016 0:00,9,263,19.27,,70.18,,3.35,,268.36,,2146.88,,769.72,,0,,0,,21.92,,72.79,,6.37,
2016,9/19/2016 0:00,9,263,18.76,,72.05,,3.12,,245.9,,2291.87,,768.81,,10.67,,0,,21.89,,67.18,H,5.89,
2016,9/19/2016 0:00,9,263,18.73,,73.64,,2.97,,247.79,,2036.07,,774.79,,221.43,,1.9,,21.87,,116.26,H,10.19,
2016,9/19/2016 0:00,9,263,20.12,,71.85,,4.59,,266.13,,1782.52,,886.93,,616.37,,3.51,,21.87,,175.41,H,15.38,H
2016,9/19/2016 0:00,9,263,22.25,,68.29,,6.81,,252.9,,1691.4,,785.1,,982.47,,4.48,,21.88,,154.58,H,13.55,H
2016,9/19/2016 0:00,9,263,23.78,,68.08,,6.43,,250.34,,1670.95,,768.59,,1268.37,,6.12,,21.92,,126.68,H,11.09,H
2016,9/19/2016 0:00,9,263,24.64,,67.56,,6,,250.26,,1620.67,,692.15,,1462.45,,6.6,,22.01,,109.82,,9.6,
2016,9/19/2016 0:00,9,263,25.62,,65.91,,5.7,,263.33,,1624.75,,687.13,,1230.93,,5.92,,22.12,,101.81,,8.88,
2016,9/19/2016 0:00,9,263,24.49,,75.9,,3.99,,285.1,,1840.75,,834.48,,460.75,,3.54,,22.12,,86.91,,7.58,
2016,9/19/2016 0:00,9,263,24.39,,79.36,,0.97,,224.2,,1797.08,,702.97,,706.76,,3.77,,22.14,,99,,8.63,
2016,9/19/2016 0:00,9,263,23.85,,80.45,,3.36,,25.34,,1972.55,,756.15,,154.88,,1.19,,22.25,,84.83,,7.38,
2016,9/19/2016 0:00,9,263,19.89,,90.07,,4.89,,117.07,,1872.82,,743.72,,489.43,,2.3,,22.04,,86.58,,7.56,
2016,9/19/2016 0:00,9,263,20.57,,84.79,,3.3,,92.55,,1964.12,,796.31,,220.05,,1.28,,22.01,,83.34,,7.28,
2016,9/19/2016 0:00,9,263,20.37,,85.65,,2.42,,79.07,,2211.88,,865.67,,12.79,,0,,21.98,,74.09,,6.48,
2016,9/19/2016 0:00,9,263,19.34,,91.53,,4.43,,113.55,,2128.7,,735.22,,0.23,,0,,22.01,,76.96,H,6.73,
2016,9/19/2016 0:00,9,263,18.88,,91.57,,2.99,,116.92,,2170.33,,737.6,,0,,0,,21.98,,70.72,H,6.18,
2016,9/19/2016 0:00,9,263,18.81,,92.9,,2.81,,147.78,,2289.33,,973.07,,0,,0,,21.96,,59.02,H,5.16,H
2016,9/19/2016 0:00,9,263,18.95,,93.26,,2.75,,170.32,,2286.52,,766.43,,0,,0,,21.94,,54.2,H,4.75,H
2016,9/19/2016 0:00,9,263,19,,93.16,,0.97,,203.02,,2299.47,,752.97,,0,,0,,21.92,,39.71,H,3.48,H
2016,9/20/2016 0:00,9,264,18.23,,96.72,,2.59,,224.99,,2243.48,,776.75,,0,,0,,21.9,,35.87,H,3.14,H
2016,9/20/2016 0:00,9,264,16.95,,99.89,,2.96,,68.47,,2039.87,,779.94,,0,,0,,21.89,,72.6,H,6.36,H
2016,9/20/2016 0:00,9,264,16.35,,99.9,,2.03,,259.1,,2148.7,,762.39,,0,,0,,21.89,,67.6,H,5.92,
2016,9/20/2016 0:00,9,264,15.92,,99.9,,0.74,,180.81,,2249.58,,786.46,,0,,0,,21.88,,52.41,H,4.59,H
2016,9/20/2016 0:00,9,264,16.2,,99.9,,0.52,,135.46,,2251,,813.57,,0,,0,,21.87,,31.8,H,2.79,H
2016,9/20/2016 0:00,9,264,16.01,,99.9,,0.63,,139.77,,2234.35,,765.33,,0,,0,,21.85,,9.08,H,0.8,H
2016,9/20/2016 0:00,9,264,16.01,,99.9,,0.58,,182.7,,2241.3,,761.15,,5.19,,0,,21.85,,9.11,H,0.8,H
2016,9/20/2016 0:00,9,264,16.11,,99.9,,0.8,,147.47,,2141.57,,796.39,,100.9,,0.57,,21.83,,36.44,H,3.2,H
2016,9/20/2016 0:00,9,264,16.26,,99.9,,1.67,,185.58,,1859.17,,803.75,,453.58,,3.43,,21.86,,147.96,H,12.97,
2016,9/20/2016 0:00,9,264,17.51,,96.86,,0.61,,179.41,,1692.72,,771.56,,977.1,,4.53,,21.97,,298.33,H,26.11,H
2016,9/20/2016 0:00,9,264,19.78,,80.14,,1.67,,124.77,,1505.17,,716.45,,1276.42,,6.15,,22.24,,236.01,H,20.55,H
2016,9/20/2016 0:00,9,264,21.84,,68.94,,2.97,,161.44,,1363.73,,667.45,,1479.4,,6.38,,22.4,,142.26,H,12.34,H
2016,9/20/2016 0:00,9,264,23.47,,63.74,,2.68,,167.42,,1348.87,,656.88,,1586.48,,7.23,,22.6,,105.91,,9.15,
2016,9/20/2016 0:00,9,264,24.73,,54.65,,2.53,,169.67,,1311,,794.73,,1565.33,,7.2,,22.83,,95.03,,8.18,
2016,9/20/2016 0:00,9,264,26,,50.11,,2.38,,160.23,,1253.87,,658.97,,1424.5,,7.17,,23.35,,92.4,,7.87,
2016,9/20/2016 0:00,9,264,26.84,,52.39,,1.69,,121.81,,1313.85,,677.62,,1173.95,,5.3,,23.52,,92.14,,7.83,
2016,9/20/2016 0:00,9,264,25.72,,58.09,,0.89,,97.09,,1484.13,,680.95,,747.05,,3.4,,23.48,,92.12,,7.83,
2016,9/20/2016 0:00,9,264,25.71,,49.17,,3.95,,175.77,,1725.92,,726.24,,269.67,,2.72,,23.18,,90.1,,7.7,
2016,9/20/2016 0:00,9,264,25.65,,47.27,,4.09,,185.85,,1781.17,,748.33,,125.39,,0.31,,22.54,,90.06,,7.79,
2016,9/20/2016 0:00,9,264,23.4,,66.51,,1.72,,131.76,,1988.12,,737.63,,1.3,,0,,22.31,,81.67,,7.1,
2016,9/20/2016 0:00,9,264,22.65,,61.87,,3.96,,159.71,,1997.57,,772.77,,0,,0,,22.24,,79.05,,6.88,
2016,9/20/2016 0:00,9,264,22.22,,56.86,,5.98,,177.89,,1944.9,,805.27,,0,,0,,22.06,,83.11,,7.26,
2016,9/20/2016 0:00,9,264,21.42,,57.11,,5.53,,176.71,,1933.18,,766.03,,0,,0,,21.93,,79.13,,6.93,
2016,9/20/2016 0:00,9,264,21.05,,57.36,,5.13,,176.79,,1913.37,,775.19,,0,,0,,21.88,,76.55,,6.71,
2016,9/21/2016 0:00,9,265,20.89,,55.94,,4.52,,176.8,,1887.18,,763.54,,0,,0,,21.84,,74.62,,6.54,
2016,9/21/2016 0:00,9,265,20.44,,56.22,,4.38,,190.16,,1894.87,,769.02,,0,,0,,21.81,,73.08,H,6.41,
2016,9/21/2016 0:00,9,265,20.24,,63.05,,3.9,,175.3,,1911.35,,768.55,,0,,0,,21.79,,71.7,H,6.29,
2016,9/21/2016 0:00,9,265,19.96,,68.07,,3.58,,195.18,,1883.9,,858.04,,0,,0,,21.77,,70.53,H,6.19,
2016,9/21/2016 0:00,9,265,19.78,,76.53,,5.67,,224.89,,1794.42,,762.57,,0,,0,,21.75,,73.94,H,6.5,
2016,9/21/2016 0:00,9,265,18.05,,88.22,,4.25,,91.91,,1806.5,,813.27,,0,,0,,21.73,,75.38,,6.63,
2016,9/21/2016 0:00,9,265,17.22,,92.33,,4.19,,133.38,,1892.55,,761.05,,0.71,,0,,21.73,,74.34,H,6.53,
2016,9/21/2016 0:00,9,265,17.74,,90.01,,2.09,,174.17,,2053.18,,748.01,,7.45,,0,,21.73,,65.19,H,5.73,
2016,9/21/2016 0:00,9,265,17.86,,92.13,,3.61,,161.89,,1979.62,,721.93,,8.3,,0,,21.71,,62.15,H,5.46,H
2016,9/21/2016 0:00,9,265,18.13,,94.17,,6.02,,196.34,,1791.78,,757.38,,33.57,,0,,21.68,,75.32,H,6.63,
2016,9/21/2016 0:00,9,265,18.4,,93.26,,7.09,,204.95,,1716.48,,757.83,,37.94,,0,,21.66,,76.8,,6.76,
2016,9/21/2016 0:00,9,265,18.85,,90.97,,8.35,,193.91,,1637.78,,788.02,,95.96,,0.43,,21.63,,78.25,,6.89,
2016,9/21/2016 0:00,9,265,19.66,,85.07,,9.35,,209.8,,1640.3,,778.89,,60.75,,0,,21.59,,77.99,,6.87,
2016,9/21/2016 0:00,9,265,20.18,,79.97,,3.1,,196.47,,1665.93,,783.26,,269.02,,2.95,,21.56,,78.73,,6.94,
2016,9/21/2016 0:00,9,265,21.47,,79.33,,4.35,,204.64,,1588.6,,735.06,,1185.64,,5.87,,21.65,,89.44,,7.87,
2016,9/21/2016 0:00,9,265,23.02,,72.74,,3.24,,200.86,,1783.33,,786.86,,229.91,,2.07,,21.68,,78.91,,6.94,
2016,9/21/2016 0:00,9,265,20.26,,88.07,,7.44,,78.95,,1731.33,,766.96,,164.23,,1.11,,21.62,,77.46,H,6.82,
2016,9/21/2016 0:00,9,265,19.89,,87.75,,5,,141.02,,1679.67,,754.32,,121.37,,0.77,,21.61,,77.67,,6.84,
2016,9/21/2016 0:00,9,265,19.15,,91.27,,3.55,,128.5,,1757.72,,737.35,,23.81,,0,,21.58,,73.79,,6.5,
2016,9/21/2016 0:00,9,265,18.73,,93.34,,3.03,,128.69,,1936.95,,719.08,,0.51,,0,,21.56,,67.15,H,5.92,
2016,9/21/2016 0:00,9,265,18.9,,93.26,,3.78,,171.21,,1870.42,,767.39,,0,,0,,21.54,,70.85,H,6.25,
2016,9/21/2016 0:00,9,265,18.91,,94.02,,3.75,,166.22,,1878.8,,742.53,,0,,0,,21.52,,72,H,6.35,
2016,9/21/2016 0:00,9,265,19,,92.38,,3.65,,151.62,,1866.62,,749.42,,0,,0,,21.51,,70.45,H,6.22,
2016,9/21/2016 0:00,9,265,18.99,,92.95,,5.61,,131.77,,1753.8,,749.96,,0,,0,,21.49,,72.91,H,6.44,
2016,9/22/2016 0:00,9,266,18.92,,93.25,,5.24,,101.96,,1709.28,,771.91,,0.03,,0,,21.47,,74.1,H,6.55,
2016,9/22/2016 0:00,9,266,18.87,,92.94,,5.18,,121.79,,1709.88,,767.67,,0,,0,,21.46,,74.25,H,6.56,
2016,9/22/2016 0:00,9,266,18.71,,93.18,,3.6,,133.41,,1746.88,,762.62,,0,,0,,21.44,,72.79,H,6.43,
2016,9/22/2016 0:00,9,266,18.62,,93.28,,2.82,,121.92,,1814,,761.69,,0,,0,,21.43,,70.11,H,6.2,
2016,9/22/2016 0:00,9,266,18.51,,93.89,,2.56,,126.65,,1821.83,,754.93,,0,,0,,21.41,,64.72,H,5.72,H
2016,9/22/2016 0:00,9,266,18.46,,93.93,,2.45,,162.41,,1833.55,,767.35,,0,,0,,21.4,,65.62,H,5.8,H
2016,9/22/2016 0:00,9,266,18.65,,91.7,,0.75,,91.69,,1897.02,,792.04,,1.47,,0,,21.39,,59.67,H,5.28,H
2016,9/22/2016 0:00,9,266,18.89,,91.21,,1.31,,150.67,,1850.53,,775.33,,19.33,,0,,21.38,,58.66,H,5.19,H
2016,9/22/2016 0:00,9,266,18.88,,91.04,,2.07,,187.13,,1815.17,,766.1,,42.83,,0,,21.38,,58.75,H,5.2,H
2016,9/22/2016 0:00,9,266,18.84,,90.95,,2.86,,202.02,,1695.28,,790.24,,140.9,,1.08,,21.38,,64.52,H,5.71,H
2016,9/22/2016 0:00,9,266,19.27,,89.54,,3.83,,197.94,,1617.28,,774.26,,326.49,,3.06,,21.38,,77.71,H,6.87,
2016,9/22/2016 0:00,9,266,20.14,,86.64,,4.77,,209.02,,1600.87,,784.08,,406.04,,3.29,,21.39,,80.75,,7.14,
2016,9/22/2016 0:00,9,266,21.07,,84.11,,2.78,,246.31,,1611.73,,758.21,,452.78,,3.4,,21.43,,84.17,,7.44,
2016,9/22/2016 0:00,9,266,21.39,,84.58,,2.5,,93.98,,1660.9,,748,,582.42,,3.4,,21.51,,91.75,,8.1,
2016,9/22/2016 0:00,9,266,21.88,,83.78,,1.53,,92.85,,1654.87,,786.59,,858.7,,3.85,,21.62,,98.08,,8.64,
2016,9/22/2016 0:00,9,266,22.07,,83.28,,0.97,,117.2,,1664.22,,751.13,,337.04,,2.75,,21.81,,86.86,,7.62,
2016,9/22/2016 0:00,9,266,22.19,,84.8,,0.78,,272.49,,1677.08,,767.71,,316.55,,2.78,,21.88,,84.08,,7.37,
2016,9/22/2016 0:00,9,266,22.29,,85.4,,0.68,,194.95,,1616.82,,717.85,,192.68,,0.45,,22.06,,80.97,,7.07,
2016,9/22/2016 0:00,9,266,22.72,,84.96,,0.5,,92.06,,1684.92,,741.49,,90,,0,,22.11,,78.94,,6.89,
2016,9/22/2016 0:00,9,266,21.64,,93.42,,1.19,,61.72,,1782.88,,721.11,,0.79,,0,,21.91,,75.1,,6.58,
2016,9/22/2016 0:00,9,266,21.34,,93.98,,0.92,,36.05,,1662.43,,730.2,,0,,0,,21.75,,72.98,H,6.41,
2016,9/22/2016 0:00,9,266,20.89,,95.37,,1.84,,46.29,,1637.37,,742.98,,0,,0,,21.68,,71.83,H,6.32,
2016,9/22/2016 0:00,9,266,20.48,,93.74,,2.53,,57.97,,1615.02,,745.54,,0,,0,,21.67,,71.79,H,6.32,
2016,9/22/2016 0:00,9,266,20.43,,91.29,,2.49,,80.05,,1599.25,,750.5,,0,,0,,21.63,,68.47,H,6.03,
2016,9/23/2016 0:00,9,267,20.16,,92.36,,2.99,,103.48,,1617.03,,749.41,,0,,0,,21.61,,70.71,H,6.23,H
2016,9/23/2016 0:00,9,267,19.87,,93.73,,2.62,,81.19,,1639.38,,753.32,,0,,0,,21.57,,69.38,H,6.12,
2016,9/23/2016 0:00,9,267,19.57,,95.05,,3.87,,80.28,,1658.78,,763.66,,0,,0,,21.52,,69.56,H,6.14,
2016,9/23/2016 0:00,9,267,19.59,,92.84,,4.56,,105.57,,1621.18,,775.53,,0,,0,,21.48,,74.39,H,6.57,
2016,9/23/2016 0:00,9,267,19.6,,91.06,,3.81,,111.92,,1647.73,,779.83,,0,,0,,21.49,,74.11,,6.54,
2016,9/23/2016 0:00,9,267,19.34,,91.83,,4.87,,106.77,,1583.57,,773.04,,0,,0,,21.48,,75.31,H,6.65,
2016,9/23/2016 0:00,9,267,18.78,,92.58,,4.76,,97.51,,1599.77,,763.17,,0.68,,0,,21.47,,74.89,,6.62,
2016,9/23/2016 0:00,9,267,18.07,,94.2,,5.06,,95.21,,1524.97,,760.43,,27.37,,0,,21.45,,74.79,H,6.61,
2016,9/23/2016 0:00,9,267,17.86,,93.26,,4.79,,87.19,,1467.83,,773.98,,47.81,,0,,21.43,,74.74,,6.61,
2016,9/23/2016 0:00,9,267,17.29,,93.09,,5.27,,96.06,,1445.52,,780.13,,90.94,,0.06,,21.41,,75.63,H,6.69,
2016,9/23/2016 0:00,9,267,17.38,,89.22,,4.53,,102.97,,1424.8,,762.43,,245.91,,2.66,,21.4,,78.48,,6.94,
2016,9/23/2016 0:00,9,267,17.58,,87.62,,4.44,,110.67,,1430.7,,757.1,,341.73,,3.4,,21.39,,80.7,,7.14,
2016,9/23/2016 0:00,9,267,17.98,,86.52,,3.69,,107.43,,1461.93,,762.02,,355.76,,3.4,,21.39,,81.84,,7.24,
2016,9/23/2016 0:00,9,267,18.3,,85.78,,3.26,,105.94,,1468.77,,759.23,,308.56,,3.17,,21.39,,81.08,,7.17,
2016,9/23/2016 0:00,9,267,18.96,,84.85,,3.04,,107.06,,1526.17,,760.7,,241.13,,2.27,,21.38,,79.65,,7.05,
2016,9/23/2016 0:00,9,267,19.92,,82.45,,2.45,,119.56,,1539.77,,768.3,,398.94,,3.17,,21.38,,83.61,,7.4,
2016,9/23/2016 0:00,9,267,20.73,,79.13,,3.84,,114.77,,1481.22,,749.03,,371.31,,2.1,,21.42,,84.33,,7.46,
2016,9/23/2016 0:00,9,267,20.43,,79.62,,4.41,,111.04,,1425.5,,727.5,,76.54,,0,,21.43,,76.33,,6.75,
2016,9/23/2016 0:00,9,267,20.22,,79.18,,4.46,,118.08,,1484.62,,704.51,,11.96,,0,,21.39,,74.12,,6.56,
2016,9/23/2016 0:00,9,267,19.69,,79.22,,5.75,,122.33,,1458.28,,686.84,,0.06,,0,,21.36,,73.83,H,6.53,
2016,9/23/2016 0:00,9,267,19.06,,80.21,,5.21,,120.46,,1417.43,,682.46,,0,,0,,21.35,,73.3,H,6.49,
2016,9/23/2016 0:00,9,267,18.56,,83.03,,4.82,,126.48,,1405.37,,685.86,,0,,0,,21.34,,72.71,H,6.44,
2016,9/23/2016 0:00,9,267,18.12,,86.32,,4.56,,116.8,,1372.17,,682.74,,0,,0,,21.32,,72.59,H,6.43,
2016,9/23/2016 0:00,9,267,17.72,,88.28,,4.48,,108.55,,1336.9,,668.96,,0,,0,,21.31,,72.53,H,6.43,
2016,9/24/2016 0:00,9,268,17.47,,90.19,,5.04,,116.63,,1293.5,,655.05,,0,,0,,21.31,,72.61,H,6.43,
2016,9/24/2016 0:00,9,268,17.49,,93.31,,4.88,,127.1,,1280.6,,690.91,,0,,0,,21.31,,72.49,H,6.42,
2016,9/24/2016 0:00,9,268,17.76,,91.87,,3.96,,117.3,,1285.63,,662.97,,0,,0,,21.3,,71.56,H,6.34,
2016,9/24/2016 0:00,9,268,17.81,,91.94,,3.87,,120.14,,1309.62,,666.34,,0,,0,,21.3,,70.98,H,6.29,
2016,9/24/2016 0:00,9,268,17.93,,90.89,,4.19,,142.19,,1319.78,,671.63,,0,,0,,21.29,,71.33,H,6.32,
2016,9/24/2016 0:00,9,268,17.84,,88.95,,4.89,,143.84,,1324.87,,671.35,,0,,0,,21.28,,71.62,H,6.35,
2016,9/24/2016 0:00,9,268,17.66,,87.6,,5.12,,145.6,,1320.57,,673.51,,1.16,,0,,21.26,,72.22,H,6.41,
2016,9/24/2016 0:00,9,268,17.45,,88.68,,4.99,,137.05,,1293.03,,675.64,,16.92,,0,,21.25,,72.47,H,6.43,
2016,9/24/2016 0:00,9,268,17.2,,90.42,,5.02,,140.38,,1282.58,,686.69,,36.48,,0,,21.23,,72.92,H,6.47,
2016,9/24/2016 0:00,9,268,16.97,,91.3,,4.73,,140.35,,1260.17,,699.9,,97.82,,0.06,,21.22,,73.7,H,6.54,
2016,9/24/2016 0:00,9,268,17.4,,89.03,,4.36,,138.06,,1242.97,,669.09,,555.21,,3.37,,21.23,,87.05,H,7.73,
2016,9/24/2016 0:00,9,268,17.98,,85.98,,5.32,,143.14,,1306.12,,686.97,,451.04,,3.34,,21.23,,82.63,,7.33,
2016,9/24/2016 0:00,9,268,18.57,,83.6,,5.4,,137.42,,1295.32,,686.04,,542.67,,3.4,,21.23,,82.47,,7.32,
2016,9/24/2016 0:00,9,268,19.26,,80.82,,5.15,,141.51,,1287.43,,668.99,,969.05,,3.51,,21.26,,89.13,,7.9,
2016,9/24/2016 0:00,9,268,20.03,,77.43,,4.52,,147.65,,1311.13,,678.59,,863.14,,3.4,,21.29,,86.64,,7.68,
2016,9/24/2016 0:00,9,268,21.01,,74.17,,4.97,,153.44,,1309.58,,668.5,,859.88,,3.4,,21.32,,82.42,,7.3,
2016,9/24/2016 0:00,9,268,21.87,,72.17,,4.63,,151.14,,1312.2,,680.28,,727.98,,3.4,,21.31,,80.53,,7.14,
2016,9/24/2016 0:00,9,268,21.83,,73.43,,5,,148.78,,1321.8,,724.62,,355.79,,1.7,,21.29,,78.34,,6.94,
2016,9/24/2016 0:00,9,268,20.9,,78.83,,4.69,,145.63,,1371.07,,703.93,,63.15,,0,,21.24,,74.69,,6.63,
2016,9/24/2016 0:00,9,268,20.03,,83.54,,4.04,,143.72,,1415.87,,678.27,,0.34,,0,,21.21,,71.72,H,6.37,
2016,9/24/2016 0:00,9,268,19.16,,87.61,,4.59,,135.49,,1396.42,,680.71,,0,,0,,21.19,,71.92,H,6.39,
2016,9/24/2016 0:00,9,268,18.46,,89.56,,4.91,,143.31,,1380.5,,679.9,,0,,0,,21.17,,71.78,H,6.38,
2016,9/24/2016 0:00,9,268,18.09,,90.53,,4.51,,147.41,,1400.18,,687.82,,0,,0,,21.15,,71.5,H,6.36,
